Account length,International plan,Voice mail plan,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total Charges,Total_Usage,Service_Stress,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Revenue_Segment_Medium,Revenue_Segment_High
157.0,0,0,240.2,67.0,153.0,98.0,249.0,72,10.2,6.0,2.0,0,67.8,652.4000000000001,0.012658227848101266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67.0,0,1,186.2,117.0,286.7,76.0,164.3,113,12.9,3.0,2.0,0,66.89,650.1,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79.0,0,1,236.7,95.0,263.5,56.0,259.6,107,12.0,4.0,1.0,0,77.55999999999999,771.8,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76.0,0,0,173.2,93.0,131.2,80.0,170.9,104,5.4,3.0,0.0,0,49.74,480.69999999999993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,0,0,181.3,135.0,182.4,108.0,180.6,103,6.7,2.0,0.0,0,56.260000000000005,551.0000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109.0,0,0,175.4,125.0,250.7,87.0,289.3,74,9.8,9.0,1.0,0,66.8,725.2,0.00909090909090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138.0,0,0,87.6,112.0,266.9,107.0,214.6,104,9.8,10.0,2.0,0,49.88999999999999,578.9,0.014388489208633094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.0,0,0,203.3,46.5,141.9,87.0,200.7,71,8.5,6.0,0.0,0,57.95,554.4000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21.0,0,0,92.6,95.0,161.9,70.0,285.0,78,11.3,3.0,3.5,1,45.379999999999995,550.8,0.1590909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,0,0,160.8,91.0,155.8,82.0,254.3,103,8.5,3.0,1.0,0,54.31999999999999,579.4000000000001,0.009615384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.0,0,1,50.6,62.0,201.4,87.0,146.8,121,4.2,4.0,2.0,0,33.46,403.0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,0,0,134.9,59.0,156.0,152.0,197.5,112,10.2,5.0,1.0,0,47.83,498.59999999999997,0.011111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.0,0,0,252.1,110.0,226.1,103.0,155.6,83,13.8,3.0,1.0,0,72.81,647.5999999999999,0.008264462809917356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121.0,0,1,215.5,95.0,241.8,92.0,147.0,108,9.6,3.0,1.0,0,66.39,613.9,0.00819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
101.0,0,0,124.8,66.0,257.2,85.0,193.2,115,13.4,4.0,0.0,0,55.38999999999999,588.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115.0,0,0,178.7,114.0,271.0,96.0,245.9,94,16.4,5.0,2.0,0,68.92000000000002,712.0,0.017241379310344827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168.0,0,0,183.2,131.0,179.2,73.0,292.8,100,9.9,5.0,2.0,0,62.220000000000006,665.1,0.011834319526627219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70.0,0,0,147.1,105.0,200.0,135.0,234.9,65,12.5,9.0,3.0,0,55.96000000000001,594.5,0.04225352112676056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138.0,0,0,230.1,107.0,212.0,120.0,174.9,119,13.2,4.0,1.0,0,68.57000000000001,630.2,0.007194244604316547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43.0,0,0,135.8,125.0,163.2,88.0,229.8,106,12.6,3.0,0.0,0,50.699999999999996,541.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
117.0,0,1,205.7,98.0,136.1,107.0,159.4,147,8.7,3.0,2.0,0,56.06,509.8999999999999,0.01694915254237288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
108.0,0,0,73.8,105.0,143.4,114.0,170.2,98,10.9,3.0,2.0,0,35.34,398.29999999999995,0.01834862385321101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.0,0,0,189.3,119.0,233.5,112.0,270.9,104,10.0,1.0,2.0,0,66.92,703.7,0.01680672268907563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
62.0,0,1,137.3,95.0,184.2,94.0,231.4,70,10.2,3.0,0.0,0,52.16,563.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0,0,0,70.7,125.0,211.0,113.0,174.6,107,3.1000000000000005,0.0,2.0,0,37.82,459.4,0.022988505747126436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.0,0,0,204.6,117.0,205.2,94.0,164.6,84,10.7,5.0,0.0,0,62.519999999999996,585.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
111.0,0,0,123.1,88.0,213.9,84.0,184.9,88,12.0,2.0,3.5,1,50.67,533.9,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.0,0,1,129.7,115.0,160.8,101.0,265.0,63,12.2,3.0,2.0,0,50.94,567.7,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.0,1,0,198.7,70.0,209.5,106.0,281.9,126,12.4,4.0,0.0,0,67.63,702.4999999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137.0,0,0,215.9,76.0,145.4,118.0,186.9,129,12.1,4.0,1.0,0,60.74,560.3000000000001,0.007246376811594203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106.0,0,0,119.2,142.0,228.4,139.0,197.9,61,8.4,9.0,2.0,0,50.85,553.9,0.018691588785046728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88.0,0,0,144.3,116.0,156.4,74.0,214.7,90,7.8,10.0,3.0,0,49.59,523.2,0.033707865168539325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,0,0,235.2,121.0,220.6,87.0,236.3,91,11.8,4.0,1.0,0,72.55,703.8999999999999,0.009345794392523364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
57.0,1,0,115.0,65.0,122.3,96.0,245.0,75,6.4,1.0,0.0,1,42.71,488.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.0,0,0,151.7,93.0,178.5,77.0,229.1,111,13.1,8.0,2.0,0,54.81,572.4,0.010810810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109.0,0,0,153.1,102.0,234.1,77.0,329.2,74,9.9,9.0,3.0,0,63.410000000000004,726.3,0.02727272727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127.0,0,0,218.6,93.0,149.9,130.0,204.6,131,9.2,5.0,2.0,0,61.589999999999996,582.3000000000001,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
174.0,0,0,190.3,98.0,252.7,70.0,220.6,97,7.2,9.0,2.0,0,65.7,670.8000000000001,0.011428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92.0,0,0,184.7,60.0,262.0,73.0,239.5,120,12.3,6.0,2.0,1,67.77,698.5,0.021505376344086023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81.0,0,0,115.3,99.0,224.7,117.0,152.5,98,17.5,2.0,1.0,0,50.42,510.0,0.012195121951219513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,0,0,294.2,100.0,232.5,53.0,195.0,64,9.0,1.0,0.0,1,80.98,730.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122.0,0,0,215.6,86.0,167.8,59.0,207.0,67,6.4,8.0,3.0,0,61.959999999999994,596.8,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34.0,0,0,128.8,80.0,208.7,93.0,202.1,103,14.0,7.0,1.0,0,52.510000000000005,553.6,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90.0,0,1,71.2,82.0,181.6,103.0,186.9,111,12.9,1.0,1.0,0,39.43,452.6,0.01098901098901099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.0,0,0,94.9,121.0,253.2,83.0,175.1,86,14.2,2.0,2.0,0,49.36,537.4000000000001,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0,0,0,259.4,116.0,269.7,109.0,175.3,130,9.5,3.0,1.0,1,77.48,713.8999999999999,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
120.0,0,1,215.8,123.0,285.2,76.0,192.1,78,6.9,3.0,1.0,0,71.42999999999999,700.0,0.008264462809917356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
160.0,0,0,97.5,113.0,268.1,69.0,255.3,62,13.2,4.0,3.0,0,54.42,634.1000000000001,0.018633540372670808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.0,0,0,146.5,121.0,169.9,125.0,238.8,112,8.2,5.0,0.0,0,52.31,563.4000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.0,0,0,139.9,117.0,223.6,96.0,240.8,93,12.7,4.0,2.0,0,57.06000000000001,617.0,0.0273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
117.0,0,1,153.2,112.0,263.3,110.0,135.0,85,11.9,7.0,1.0,0,57.71,563.4,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79.0,1,0,103.5,134.0,319.3,111.0,239.9,124,8.4,4.0,2.0,0,57.81000000000001,671.1,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87.0,0,0,185.8,119.0,192.3,83.0,200.0,96,6.6,4.0,1.0,0,58.72,584.7,0.011363636363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102.0,0,0,129.5,56.0,338.35,118.0,145.5,93,10.9,3.0,1.0,0,61.61999999999999,624.25,0.009708737864077669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49.0,0,0,236.6,91.0,220.9,146.0,146.8,114,8.9,2.0,1.0,0,68.01,613.1999999999999,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67.0,0,0,260.4,107.0,208.2,104.0,207.9,115,10.0,2.0,3.5,0,74.03,686.5,0.051470588235294115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
107.0,0,0,167.3,100.0,163.9,79.0,185.9,100,6.7,5.0,2.0,0,52.550000000000004,523.8000000000001,0.018518518518518517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.0,0,0,113.0,80.0,150.1,87.0,204.3,115,10.8,4.0,2.0,0,44.08,478.20000000000005,0.01680672268907563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120.0,0,0,185.7,133.0,235.1,149.0,256.4,78,16.9,6.0,0.0,0,67.64999999999999,694.0999999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
94.0,0,0,136.2,114.0,165.1,118.0,137.9,71,9.6,5.0,0.0,0,45.980000000000004,448.79999999999995,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.0,0,1,222.6,81.0,190.3,109.0,201.2,87,11.5,2.0,1.0,0,66.18,625.5999999999999,0.008620689655172414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61.0,0,0,197.3,67.0,264.5,106.0,210.5,116,9.0,6.0,1.0,0,67.92,681.3,0.016129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110.0,0,0,208.0,69.0,95.1,94.0,178.5,129,8.0,10.5,1.0,0,53.629999999999995,489.6,0.009009009009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,0,0,118.5,92.0,177.8,109.0,255.7,98,12.1,4.0,1.0,0,50.04,564.1,0.009523809523809525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,0,0,153.2,65.0,229.7,90.0,148.2,94,10.7,8.0,1.0,0,55.120000000000005,541.8,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147.0,0,0,168.6,92.0,187.7,107.0,216.5,95,14.4,8.0,2.0,0,58.24,587.1999999999999,0.013513513513513514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102.0,1,0,224.2,81.0,243.3,90.0,147.8,66,12.0,8.0,3.0,0,68.67999999999999,627.3,0.02912621359223301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64.0,0,1,118.4,100.0,144.1,108.0,158.1,91,8.5,6.0,1.0,0,41.78999999999999,429.1,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,0,0,190.9,62.0,226.6,53.0,230.1,96,7.8,3.0,2.0,0,64.17000000000002,655.4,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152.0,0,0,317.8,60.0,152.9,100.0,123.4,63,10.4,7.0,1.0,1,75.39,604.5,0.006535947712418301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124.0,0,0,312.0,112.0,180.0,109.0,168.6,94,12.8,4.0,1.0,1,79.39,673.4,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
97.0,0,0,146.0,121.0,203.0,141.0,151.8,120,13.3,2.0,1.0,0,52.5,514.1,0.01020408163265306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.0,0,0,131.6,95.0,179.3,109.0,251.2,129,15.5,3.0,1.0,1,53.099999999999994,577.5999999999999,0.007575757575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,0,1,193.4,105.0,231.6,79.0,226.2,90,11.1,10.5,2.0,0,65.75,662.3000000000001,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157.0,0,0,185.1,92.0,213.0,85.0,196.1,85,8.5,5.0,2.0,0,60.699999999999996,602.7,0.012658227848101266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194.0,0,0,193.3,106.0,169.0,150.0,225.2,122,11.8,4.0,0.0,0,60.55,599.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66.0,0,0,146.4,107.0,196.5,99.0,230.1,106,7.8,2.0,1.0,0,54.050000000000004,580.8,0.014925373134328358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123.0,0,0,123.2,104.0,190.0,117.0,170.3,95,12.9,5.0,3.5,1,48.23,496.4,0.028225806451612902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.0,0,0,205.0,90.0,140.9,114.0,272.6,96,7.5,4.0,2.0,0,61.129999999999995,626.0,0.017094017094017096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63.0,0,0,128.7,78.0,240.8,133.0,237.7,121,12.8,6.0,1.0,0,56.51,620.0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64.0,0,0,216.9,78.0,211.0,115.0,179.8,116,11.4,5.0,3.0,0,65.98,619.1,0.046153846153846156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
